2017-01-19 00:13:54.582969,0,off
2017-01-19 00:13:58.412945,0,off
2017-01-19 00:14:02.243213,0,off
2017-01-19 00:14:06.073018,0,off
2017-01-19 00:14:09.902942,0,off
2017-01-19 00:14:13.732967,0,off
2017-01-19 00:14:17.562990,0,off
2017-01-19 00:14:21.393769,0,off
2017-01-19 00:14:25.223065,0,off
2017-01-19 00:14:29.053071,0,off
2017-01-19 00:14:32.882950,0,off
2017-01-19 00:14:36.712975,0,off
2017-01-19 00:14:40.542961,0,off
2017-01-19 00:14:44.373088,0,off
2017-01-19 00:14:48.202919,0,off
2017-01-19 00:14:52.032927,0,off
2017-01-19 00:14:55.862920,0,off
2017-01-19 00:14:59.692929,0,off
2017-01-19 00:15:03.523111,0,off
2017-01-19 00:15:07.353158,0,off
2017-01-19 00:15:11.182969,0,off
2017-01-19 00:15:15.012967,0,off
2017-01-19 00:15:18.842984,0,off
2017-01-19 00:15:22.672923,0,off
2017-01-19 00:15:26.502967,0,off
2017-01-19 00:15:30.333146,0,off
2017-01-19 00:15:34.162930,0,off
2017-01-19 00:15:37.992973,0,off
2017-01-19 00:15:41.822972,0,off
2017-01-19 00:15:45.652984,0,off
2017-01-19 00:15:49.483094,0,off
2017-01-19 00:15:53.312971,0,off
2017-01-19 00:15:57.142923,0,off
2017-01-19 00:16:00.972954,0,off
2017-01-19 00:16:04.802943,0,off
2017-01-19 00:16:08.633031,0,off
2017-01-19 00:16:12.462919,0,off
2017-01-19 00:16:16.292936,0,off
2017-01-19 00:16:20.122976,0,off
2017-01-19 00:16:23.952925,0,off
2017-01-19 00:16:27.783043,0,off
2017-01-19 00:16:31.612997,0,off
2017-01-19 00:16:35.442965,0,off
2017-01-19 00:16:39.272932,0,off
2017-01-19 00:16:43.102955,0,off
2017-01-19 00:16:46.933074,0,off
2017-01-19 00:16:50.762926,0,off
2017-01-19 00:16:54.592912,0,off
2017-01-19 00:16:58.422933,0,off
2017-01-19 00:17:02.252791,0,off
2017-01-19 00:17:06.083104,0,off
2017-01-19 00:17:09.912958,0,off
2017-01-19 00:17:13.742964,0,off
2017-01-19 00:17:17.573005,0,off
2017-01-19 00:17:21.402988,0,off
2017-01-19 00:17:25.233029,0,off
2017-01-19 00:17:29.062936,0,off
2017-01-19 00:17:32.892967,0,off
2017-01-19 00:17:36.722955,0,off
2017-01-19 00:17:40.553118,0,off
2017-01-19 00:17:44.383101,0,off
2017-01-19 00:17:48.212964,0,off
2017-01-19 00:17:52.042944,0,off
2017-01-19 00:17:55.872939,0,off
2017-01-19 00:17:59.703034,0,off
2017-01-19 00:18:03.532957,0,off
2017-01-19 00:18:07.362947,0,off
2017-01-19 00:18:11.192947,0,off
2017-01-19 00:18:15.023226,0,off
2017-01-19 00:18:18.853038,0,off
2017-01-19 00:18:22.683086,0,off
2017-01-19 00:18:26.512965,0,off
2017-01-19 00:18:30.342949,0,off
2017-01-19 00:18:34.173011,0,off
2017-01-19 00:18:38.003038,0,off
2017-01-19 00:18:41.832992,0,off
2017-01-19 00:18:45.662938,0,off
2017-01-19 00:18:49.492936,0,off
2017-01-19 00:18:53.322945,0,off
2017-01-19 00:18:57.153010,0,off
2017-01-19 00:19:00.982974,0,off
2017-01-19 00:19:04.812949,0,off
2017-01-19 00:19:08.643150,0,off
2017-01-19 00:19:12.472954,0,off
2017-01-19 00:19:16.302955,0,off
2017-01-19 00:19:20.132934,0,off
2017-01-19 00:19:23.962919,0,off
2017-01-19 00:19:27.792916,0,off
2017-01-19 00:19:31.622946,0,off
2017-01-19 00:19:35.452925,0,off
2017-01-19 00:19:39.282971,0,off
2017-01-19 00:19:43.102943,0,off
2017-01-19 00:19:46.932993,0,off
2017-01-19 00:19:50.762950,0,off
2017-01-19 00:19:54.592945,0,off
2017-01-19 00:19:58.422960,0,off
2017-01-19 00:20:02.252908,0,off
2017-01-19 00:20:06.082918,0,off
2017-01-19 00:20:09.912924,0,off
2017-01-19 00:20:13.742919,0,off
2017-01-19 00:20:17.572904,0,off
2017-01-19 00:20:21.402959,0,off
2017-01-19 00:20:25.232980,0,off
2017-01-19 00:20:29.062926,0,off
2017-01-19 00:20:32.892962,0,off
2017-01-19 00:20:36.722992,0,off
2017-01-19 00:20:40.552913,0,off
2017-01-19 00:20:44.382936,0,off
2017-01-19 00:20:48.212929,0,off
2017-01-19 00:20:52.042938,0,off
2017-01-19 00:20:55.872930,0,off
2017-01-19 00:20:59.702932,0,off
2017-01-19 00:21:03.532974,0,off
2017-01-19 00:21:07.362935,0,off
2017-01-19 00:21:11.192963,0,off
2017-01-19 00:21:15.022982,0,off
2017-01-19 00:21:18.852923,0,off
2017-01-19 00:21:22.682922,0,off
2017-01-19 00:21:26.512910,0,off
2017-01-19 00:21:30.342932,0,off
2017-01-19 00:21:34.172921,0,off
2017-01-19 00:21:38.002903,0,off
2017-01-19 00:21:41.832999,0,off
2017-01-19 00:21:45.662942,0,off
2017-01-19 00:21:49.492926,0,off
2017-01-19 00:21:53.323009,0,off
2017-01-19 00:21:57.152934,0,off
2017-01-19 00:22:00.982945,0,off
2017-01-19 00:22:04.812952,0,off
2017-01-19 00:22:08.642927,0,off
2017-01-19 00:22:12.472928,0,off
2017-01-19 00:22:16.302915,0,off
2017-01-19 00:22:20.132930,0,off
2017-01-19 00:22:23.962908,0,off
2017-01-19 00:22:27.792909,0,off
2017-01-19 00:22:31.623004,0,off
2017-01-19 00:22:35.452927,0,off
2017-01-19 00:22:39.282930,0,off
2017-01-19 00:22:43.102936,0,off
2017-01-19 00:22:46.932974,0,off
2017-01-19 00:22:50.762912,0,off
2017-01-19 00:22:54.592921,0,off
2017-01-19 00:22:58.422931,0,off
2017-01-19 00:23:02.252914,0,off
2017-01-19 00:23:06.082938,0,off
2017-01-19 00:23:09.913126,0,off
2017-01-19 00:23:13.742944,0,off
2017-01-19 00:23:17.572943,0,off
2017-01-19 00:23:21.402960,0,off
2017-01-19 00:23:25.232944,0,off
2017-01-19 00:23:29.062929,0,off
2017-01-19 00:23:32.892915,0,off
2017-01-19 00:23:36.722939,0,off
2017-01-19 00:23:40.552955,0,off
2017-01-19 00:23:44.382922,0,off
2017-01-19 00:23:48.212934,0,off
2017-01-19 00:23:52.042954,0,off
2017-01-19 00:23:55.872929,0,off
2017-01-19 00:23:59.702944,0,off
2017-01-19 00:24:03.532975,0,off
2017-01-19 00:24:07.362920,0,off
2017-01-19 00:24:11.192898,0,off
2017-01-19 00:24:15.022946,0,off
2017-01-19 00:24:18.852933,0,off
2017-01-19 00:24:22.682920,0,off
2017-01-19 00:24:26.512928,0,off
2017-01-19 00:24:30.342931,0,off
2017-01-19 00:24:34.172942,0,off
2017-01-19 00:24:38.002923,0,off
2017-01-19 00:24:41.832973,0,off
2017-01-19 00:24:45.662929,0,off
2017-01-19 00:24:49.492934,0,off
2017-01-19 00:24:53.322933,0,off
2017-01-19 00:24:57.152903,0,off
2017-01-19 00:25:00.982906,0,off
2017-01-19 00:25:04.812926,0,off
2017-01-19 00:25:08.642908,0,off
2017-01-19 00:25:12.472947,0,off
2017-01-19 00:25:16.302919,0,off
2017-01-19 00:25:20.132938,0,off
2017-01-19 00:25:23.962944,0,off
2017-01-19 00:25:27.792907,0,off
2017-01-19 00:25:31.622945,0,off
2017-01-19 00:25:35.452930,0,off
2017-01-19 00:25:39.282915,0,off
2017-01-19 00:25:43.102897,0,off
2017-01-19 00:25:46.932975,0,off
2017-01-19 00:25:50.762945,0,off
2017-01-19 00:25:54.592944,0,off
2017-01-19 00:25:58.422947,0,off
2017-01-19 00:26:02.252932,0,off
2017-01-19 00:26:06.082930,0,off
2017-01-19 00:26:09.912917,0,off
2017-01-19 00:26:13.742980,0,off
2017-01-19 00:26:17.572937,0,off
2017-01-19 00:26:21.402951,0,off
2017-01-19 00:26:25.232968,0,off
2017-01-19 00:26:29.062929,0,off
2017-01-19 00:26:32.892954,0,off
2017-01-19 00:26:36.722972,0,off
2017-01-19 00:26:40.552918,0,off
2017-01-19 00:26:44.382956,0,off
2017-01-19 00:26:48.212915,0,off
2017-01-19 00:26:52.042906,0,off
2017-01-19 00:26:55.872929,0,off
2017-01-19 00:26:59.702902,0,off
2017-01-19 00:27:03.532937,0,off
2017-01-19 00:27:07.362919,0,off
2017-01-19 00:27:11.193165,0,off
2017-01-19 00:27:15.022965,0,off
2017-01-19 00:27:18.852938,0,off
2017-01-19 00:27:22.682949,0,off
2017-01-19 00:27:26.512934,0,off
2017-01-19 00:27:30.342932,0,off
2017-01-19 00:27:34.172905,0,off
2017-01-19 00:27:38.002918,0,off
2017-01-19 00:27:41.832992,0,off
2017-01-19 00:27:45.662934,0,off
2017-01-19 00:27:49.492946,0,off
2017-01-19 00:27:53.322992,0,off
2017-01-19 00:27:57.152918,0,off
2017-01-19 00:28:00.982935,0,off
2017-01-19 00:28:04.812942,0,off
2017-01-19 00:28:08.642932,0,off
2017-01-19 00:28:12.472915,0,off
2017-01-19 00:28:16.302947,0,off
2017-01-19 00:28:20.132926,0,off
2017-01-19 00:28:23.962903,0,off
2017-01-19 00:28:27.792920,0,off
2017-01-19 00:28:31.622992,0,off
2017-01-19 00:28:35.452927,0,off
2017-01-19 00:28:39.282922,0,off
2017-01-19 00:28:43.102935,0,off
2017-01-19 00:28:46.932968,0,off
2017-01-19 00:28:50.762929,0,off
2017-01-19 00:28:54.592912,0,off
2017-01-19 00:28:58.422929,0,off
2017-01-19 00:29:02.252913,0,off
2017-01-19 00:29:06.082912,0,off
2017-01-19 00:29:09.912920,0,off
2017-01-19 00:29:13.742950,0,off
2017-01-19 00:29:17.572909,0,off
2017-01-19 00:29:21.402947,0,off
2017-01-19 00:29:25.232946,0,off
2017-01-19 00:29:29.062922,0,off
2017-01-19 00:29:32.892907,0,off
2017-01-19 00:29:36.722968,0,off
2017-01-19 00:29:40.552932,0,off
2017-01-19 00:29:44.382912,0,off
2017-01-19 00:29:48.212920,0,off
2017-01-19 00:29:52.042937,0,off
2017-01-19 00:29:55.872917,0,off
2017-01-19 00:29:59.702915,0,off
2017-01-19 00:30:03.532972,0,off
2017-01-19 00:30:07.362913,0,off
2017-01-19 00:30:11.192921,0,off
2017-01-19 00:30:15.022948,0,off
2017-01-19 00:30:18.852903,0,off
2017-01-19 00:30:22.682914,0,off
2017-01-19 00:30:26.512917,0,off
2017-01-19 00:30:30.342907,0,off
2017-01-19 00:30:34.172936,0,off
2017-01-19 00:30:38.002922,0,off
2017-01-19 00:30:41.832995,0,off
2017-01-19 00:30:45.662944,0,off
2017-01-19 00:30:49.492922,0,off
2017-01-19 00:30:53.322941,0,off
2017-01-19 00:30:57.152911,0,off
2017-01-19 00:31:00.982909,0,off
2017-01-19 00:31:04.812925,0,off
2017-01-19 00:31:08.643126,0,off
2017-01-19 00:31:12.472964,0,off
2017-01-19 00:31:16.302955,0,off
2017-01-19 00:31:20.132950,0,off
2017-01-19 00:31:23.962943,0,off
2017-01-19 00:31:27.792923,0,off
2017-01-19 00:31:31.623010,0,off
2017-01-19 00:31:35.452959,0,off
2017-01-19 00:31:39.282975,0,off
2017-01-19 00:31:43.102957,0,off
2017-01-19 00:31:46.933000,0,off
2017-01-19 00:31:50.762940,0,off
2017-01-19 00:31:54.592952,0,off
2017-01-19 00:31:58.422958,0,off
2017-01-19 00:32:02.252950,0,off
2017-01-19 00:32:06.082940,0,off
2017-01-19 00:32:09.912924,0,off
2017-01-19 00:32:13.742919,0,off
2017-01-19 00:32:17.572925,0,off
2017-01-19 00:32:21.402970,0,off
2017-01-19 00:32:25.232968,0,off
2017-01-19 00:32:29.062931,0,off
2017-01-19 00:32:32.892943,0,off
2017-01-19 00:32:36.722950,0,off
2017-01-19 00:32:40.552926,0,off
2017-01-19 00:32:44.382948,0,off
2017-01-19 00:32:48.212909,0,off
2017-01-19 00:32:52.042929,0,off
2017-01-19 00:32:55.872917,0,off
2017-01-19 00:32:59.702917,0,off
2017-01-19 00:33:03.532955,0,off
2017-01-19 00:33:07.362920,0,off
2017-01-19 00:33:11.192963,0,off
2017-01-19 00:33:15.022976,0,off
2017-01-19 00:33:18.852922,0,off
2017-01-19 00:33:22.682969,0,off
2017-01-19 00:33:26.512937,0,off
2017-01-19 00:33:30.342926,0,off
2017-01-19 00:33:34.172940,0,off
2017-01-19 00:33:38.002925,0,off
2017-01-19 00:33:41.832953,0,off
2017-01-19 00:33:45.662915,0,off
2017-01-19 00:33:49.492921,0,off
2017-01-19 00:33:53.322989,0,off
2017-01-19 00:33:57.152968,0,off
2017-01-19 00:34:00.982958,0,off
2017-01-19 00:34:04.812962,0,off
2017-01-19 00:34:08.642944,0,off
2017-01-19 00:34:12.472933,0,off
2017-01-19 00:34:16.302928,0,off
2017-01-19 00:34:20.132940,0,off
2017-01-19 00:34:23.962944,0,off
2017-01-19 00:34:27.792928,0,off
2017-01-19 00:34:31.623000,0,off
2017-01-19 00:34:35.452936,0,off
2017-01-19 00:34:39.282930,0,off
2017-01-19 00:34:43.102934,0,off
2017-01-19 00:34:46.932966,0,off
2017-01-19 00:34:50.762920,0,off
2017-01-19 00:34:54.592929,0,off
2017-01-19 00:34:58.422949,0,off
2017-01-19 00:35:02.252926,0,off
2017-01-19 00:35:06.083120,0,off
2017-01-19 00:35:09.912934,0,off
2017-01-19 00:35:13.743602,0,off
2017-01-19 00:35:17.572946,0,off
2017-01-19 00:35:21.402970,0,off
2017-01-19 00:35:25.232950,0,off
2017-01-19 00:35:29.062915,0,off
2017-01-19 00:35:32.892911,0,off
2017-01-19 00:35:36.722993,0,off
2017-01-19 00:35:40.552919,0,off
2017-01-19 00:35:44.382944,0,off
2017-01-19 00:35:48.212935,0,off
2017-01-19 00:35:52.042950,0,off
2017-01-19 00:35:55.872933,0,off
2017-01-19 00:35:59.702917,0,off
2017-01-19 00:36:03.532973,0,off
2017-01-19 00:36:07.362934,0,off
2017-01-19 00:36:11.192913,0,off
2017-01-19 00:36:15.022949,0,off
2017-01-19 00:36:18.852942,0,off
2017-01-19 00:36:22.682913,0,off
2017-01-19 00:36:26.512929,0,off
2017-01-19 00:36:30.342950,0,off
2017-01-19 00:36:34.172945,0,off
2017-01-19 00:36:38.002923,0,off
2017-01-19 00:36:41.832985,0,off
2017-01-19 00:36:45.662935,0,off
2017-01-19 00:36:49.492924,0,off
2017-01-19 00:36:53.322999,0,off
2017-01-19 00:36:57.152915,0,off
2017-01-19 00:37:00.982910,0,off
2017-01-19 00:37:04.812929,0,off
2017-01-19 00:37:08.642912,0,off
2017-01-19 00:37:12.472945,0,off
2017-01-19 00:37:16.302939,0,off
2017-01-19 00:37:20.132940,0,off
2017-01-19 00:37:23.962945,0,off
2017-01-19 00:37:27.792929,0,off
2017-01-19 00:37:31.622962,0,off
2017-01-19 00:37:35.452922,0,off
2017-01-19 00:37:39.282908,0,off
2017-01-19 00:37:43.112906,0,off
2017-01-19 00:37:46.942904,0,off
2017-01-19 00:37:50.772914,0,off
2017-01-19 00:37:54.602944,0,off
2017-01-19 00:37:58.432940,0,off
2017-01-19 00:38:02.262952,0,off
2017-01-19 00:38:06.092934,0,off
2017-01-19 00:38:09.922939,0,off
2017-01-19 00:38:13.752912,0,off
2017-01-19 00:38:17.582914,0,off
2017-01-19 00:38:21.412912,0,off
2017-01-19 00:38:25.242914,0,off
2017-01-19 00:38:29.072917,0,off
2017-01-19 00:38:32.902952,0,off
2017-01-19 00:38:36.732973,0,off
2017-01-19 00:38:40.562915,0,off
2017-01-19 00:38:44.422989,0,off
2017-01-19 00:38:48.252925,0,off
2017-01-19 00:38:52.082904,0,off
2017-01-19 00:38:55.912917,0,off
2017-01-19 00:38:59.742920,0,off
2017-01-19 00:39:03.573111,0,off
2017-01-19 00:39:07.402933,0,off
2017-01-19 00:39:11.232997,0,off
2017-01-19 00:39:15.062940,0,off
2017-01-19 00:39:18.892917,0,off
2017-01-19 00:39:22.722965,0,off
2017-01-19 00:39:26.552955,0,off
2017-01-19 00:39:30.382932,0,off
2017-01-19 00:39:34.212969,0,off
2017-01-19 00:39:38.042938,0,off
2017-01-19 00:39:41.872937,0,off
2017-01-19 00:39:45.702953,0,off
2017-01-19 00:39:49.532955,0,off
2017-01-19 00:39:53.362940,0,off
2017-01-19 00:39:57.192941,0,off
2017-01-19 00:40:01.022995,0,off
2017-01-19 00:40:04.852939,0,off
2017-01-19 00:40:08.682930,0,off
2017-01-19 00:40:12.512914,0,off
2017-01-19 00:40:16.342913,0,off
2017-01-19 00:40:20.172913,0,off
2017-01-19 00:40:24.002903,0,off
2017-01-19 00:40:27.832961,0,off
2017-01-19 00:40:31.662962,0,off
2017-01-19 00:40:35.492940,0,off
2017-01-19 00:40:39.322954,0,off
2017-01-19 00:40:43.152951,0,off
2017-01-19 00:40:46.982926,0,off
2017-01-19 00:40:50.812923,0,off
2017-01-19 00:40:54.642924,0,off
2017-01-19 00:40:58.472922,0,off
2017-01-19 00:41:02.302916,0,off
2017-01-19 00:41:06.132950,0,off
2017-01-19 00:41:09.962928,0,off
2017-01-19 00:41:13.792976,0,off
2017-01-19 00:41:17.622972,0,off
2017-01-19 00:41:21.452966,0,off
2017-01-19 00:41:25.282936,0,off
2017-01-19 00:41:29.102921,0,off
2017-01-19 00:41:32.932977,0,off
2017-01-19 00:41:36.762986,0,off
2017-01-19 00:41:40.592925,0,off
2017-01-19 00:41:44.422986,0,off
2017-01-19 00:41:48.252931,0,off
2017-01-19 00:41:52.082950,0,off
2017-01-19 00:41:55.912927,0,off
2017-01-19 00:41:59.742931,0,off
2017-01-19 00:42:03.572954,0,off
2017-01-19 00:42:07.402933,0,off
2017-01-19 00:42:11.232934,0,off
2017-01-19 00:42:15.062926,0,off
2017-01-19 00:42:18.892920,0,off
2017-01-19 00:42:22.722937,0,off
2017-01-19 00:42:26.552926,0,off
2017-01-19 00:42:30.382908,0,off
2017-01-19 00:42:34.212929,0,off
2017-01-19 00:42:38.042948,0,off
2017-01-19 00:42:41.872933,0,off
2017-01-19 00:42:45.702937,0,off
2017-01-19 00:42:49.532953,0,off
2017-01-19 00:42:53.362908,0,off
2017-01-19 00:42:57.192910,0,off
2017-01-19 00:43:01.023136,0,off
2017-01-19 00:43:04.852923,0,off
2017-01-19 00:43:08.682951,0,off
2017-01-19 00:43:12.512951,0,off
2017-01-19 00:43:16.342934,0,off
2017-01-19 00:43:20.172911,0,off
2017-01-19 00:43:24.002948,0,off
2017-01-19 00:43:27.832959,0,off
2017-01-19 00:43:31.662968,0,off
2017-01-19 00:43:35.492958,0,off
2017-01-19 00:43:39.322987,0,off
2017-01-19 00:43:43.152918,0,off
2017-01-19 00:43:46.982917,0,off
2017-01-19 00:43:50.812911,0,off
2017-01-19 00:43:54.642940,0,off
2017-01-19 00:43:58.472932,0,off
2017-01-19 00:44:02.302953,0,off
2017-01-19 00:44:06.132965,0,off
2017-01-19 00:44:09.962916,0,off
2017-01-19 00:44:13.792916,0,off
2017-01-19 00:44:17.622940,0,off
2017-01-19 00:44:21.452910,0,off
2017-01-19 00:44:25.282911,0,off
2017-01-19 00:44:29.112916,0,off
2017-01-19 00:44:32.942938,0,off
2017-01-19 00:44:36.772941,0,off
2017-01-19 00:44:40.602918,0,off
2017-01-19 00:44:44.432962,0,off
2017-01-19 00:44:48.262923,0,off
2017-01-19 00:44:52.092935,0,off
2017-01-19 00:44:55.922949,0,off
2017-01-19 00:44:59.752921,0,off
2017-01-19 00:45:03.582920,0,off
2017-01-19 00:45:07.412915,0,off
2017-01-19 00:45:11.242952,0,off
2017-01-19 00:45:15.072934,0,off
2017-01-19 00:45:18.902914,0,off
2017-01-19 00:45:22.732980,0,off
2017-01-19 00:45:26.562928,0,off
2017-01-19 00:45:30.392927,0,off
2017-01-19 00:45:34.222921,0,off
2017-01-19 00:45:38.052908,0,off
2017-01-19 00:45:41.882931,0,off
2017-01-19 00:45:45.712916,0,off
2017-01-19 00:45:49.542914,0,off
2017-01-19 00:45:53.372946,0,off
2017-01-19 00:45:57.202920,0,off
2017-01-19 00:46:01.032952,0,off
2017-01-19 00:46:04.862930,0,off
2017-01-19 00:46:08.692925,0,off
2017-01-19 00:46:12.522949,0,off
2017-01-19 00:46:16.352928,0,off
2017-01-19 00:46:20.182904,0,off
2017-01-19 00:46:24.012899,0,off
2017-01-19 00:46:27.842925,0,off
2017-01-19 00:46:31.672966,0,off
2017-01-19 00:46:35.502932,0,off
2017-01-19 00:46:39.332967,0,off
2017-01-19 00:46:43.162962,0,off
2017-01-19 00:46:46.992916,0,off
2017-01-19 00:46:50.822963,0,off
2017-01-19 00:46:54.652917,0,off
2017-01-19 00:46:58.483117,0,off
2017-01-19 00:47:02.312944,0,off
2017-01-19 00:47:06.142946,0,off
2017-01-19 00:47:09.972919,0,off
2017-01-19 00:47:13.802955,0,off
2017-01-19 00:47:17.632969,0,off
2017-01-19 00:47:21.462969,0,off
2017-01-19 00:47:25.292940,0,off
2017-01-19 00:47:29.123001,0,off
2017-01-19 00:47:32.952928,0,off
2017-01-19 00:47:36.782956,0,off
2017-01-19 00:47:40.612932,0,off
2017-01-19 00:47:44.442930,0,off
2017-01-19 00:47:48.272930,0,off
2017-01-19 00:47:52.102950,0,off
2017-01-19 00:47:55.932958,0,off
2017-01-19 00:47:59.762930,0,off
2017-01-19 00:48:03.592952,0,off
2017-01-19 00:48:07.422949,0,off
2017-01-19 00:48:11.252908,0,off
2017-01-19 00:48:15.082901,0,off
2017-01-19 00:48:18.912927,0,off
2017-01-19 00:48:22.742916,0,off
2017-01-19 00:48:26.572928,0,off
2017-01-19 00:48:30.402915,0,off
2017-01-19 00:48:34.232953,0,off
2017-01-19 00:48:38.062923,0,off
2017-01-19 00:48:41.892943,0,off
2017-01-19 00:48:45.722960,0,off
2017-01-19 00:48:49.552916,0,off
2017-01-19 00:48:53.382934,0,off
2017-01-19 00:48:57.212942,0,off
2017-01-19 00:49:01.042938,0,off
2017-01-19 00:49:04.872920,0,off
2017-01-19 00:49:08.702937,0,off
2017-01-19 00:49:12.532967,0,off
2017-01-19 00:49:16.362973,0,off
2017-01-19 00:49:20.192991,0,off
2017-01-19 00:49:24.023014,0,off
2017-01-19 00:49:27.852944,0,off
2017-01-19 00:49:31.682980,0,off
2017-01-19 00:49:35.512968,0,off
2017-01-19 00:49:39.342935,0,off
2017-01-19 00:49:43.172908,0,off
2017-01-19 00:49:47.002926,0,off
2017-01-19 00:49:50.832947,0,off
2017-01-19 00:49:54.662991,0,off
2017-01-19 00:49:58.492941,0,off
2017-01-19 00:50:02.322963,0,off
2017-01-19 00:50:06.152921,0,off
2017-01-19 00:50:09.982914,0,off
2017-01-19 00:50:13.812898,0,off
2017-01-19 00:50:17.642919,0,off
2017-01-19 00:50:21.472907,0,off
2017-01-19 00:50:25.302930,0,off
2017-01-19 00:50:29.132963,0,off
2017-01-19 00:50:32.962945,0,off
2017-01-19 00:50:36.792925,0,off
2017-01-19 00:50:40.622949,0,off
2017-01-19 00:50:44.452948,0,off
2017-01-19 00:50:48.282915,0,off
2017-01-19 00:50:52.102907,0,off
2017-01-19 00:50:55.932942,0,off
2017-01-19 00:50:59.763147,0,off
2017-01-19 00:51:03.592946,0,off
2017-01-19 00:51:07.432796,0,off
2017-01-19 00:51:11.263003,0,off
2017-01-19 00:51:15.092942,0,off
2017-01-19 00:51:18.922938,0,off
2017-01-19 00:51:22.752957,0,off
2017-01-19 00:51:26.582927,0,off
2017-01-19 00:51:30.412972,0,off
2017-01-19 00:51:34.242931,0,off
2017-01-19 00:51:38.072947,0,off
2017-01-19 00:51:41.902932,0,off
2017-01-19 00:51:45.732959,0,off
2017-01-19 00:51:49.562928,0,off
2017-01-19 00:51:53.392944,0,off
2017-01-19 00:51:57.222951,0,off
2017-01-19 00:52:01.052952,0,off
2017-01-19 00:52:04.882920,0,off
2017-01-19 00:52:08.712924,0,off
2017-01-19 00:52:12.542933,0,off
2017-01-19 00:52:16.372929,0,off
2017-01-19 00:52:20.202895,0,off
2017-01-19 00:52:24.032910,0,off
2017-01-19 00:52:27.862910,0,off
2017-01-19 00:52:31.692950,0,off
2017-01-19 00:52:35.523033,0,off
2017-01-19 00:52:39.352942,0,off
2017-01-19 00:52:43.182956,0,off
2017-01-19 00:52:47.012942,0,off
2017-01-19 00:52:50.842920,0,off
2017-01-19 00:52:54.672913,0,off
2017-01-19 00:52:58.502924,0,off
2017-01-19 00:53:02.332934,0,off
2017-01-19 00:53:06.162910,0,off
2017-01-19 00:53:09.992915,0,off
2017-01-19 00:53:13.822976,0,off
2017-01-19 00:53:17.652957,0,off
2017-01-19 00:53:21.482966,0,off
2017-01-19 00:53:25.312937,0,off
2017-01-19 00:53:29.142921,0,off
2017-01-19 00:53:32.972914,0,off
2017-01-19 00:53:36.802935,0,off
2017-01-19 00:53:40.632949,0,off
2017-01-19 00:53:44.462930,0,off
2017-01-19 00:53:48.292931,0,off
2017-01-19 00:53:52.122961,0,off
2017-01-19 00:53:55.952940,0,off
2017-01-19 00:53:59.782928,0,off
2017-01-19 00:54:03.612963,0,off
2017-01-19 00:54:07.442938,0,off
2017-01-19 00:54:11.272908,0,off
2017-01-19 00:54:15.102910,0,off
2017-01-19 00:54:18.932959,0,off
2017-01-19 00:54:22.762943,0,off
2017-01-19 00:54:26.592960,0,off
2017-01-19 00:54:30.422954,0,off
2017-01-19 00:54:34.252937,0,off
2017-01-19 00:54:38.082954,0,off
2017-01-19 00:54:41.912946,0,off
2017-01-19 00:54:45.742930,0,off
